cache	rss	rss_huge	shmem	mapped_file	dirty	writeback	pgpgin	pgpgout	pgfault	pgmajfault	inactive_anon	active_anon	inactive_file	active_file	unevictable	hierarchical_memory_limit	total_cache	total_rss	total_rss_huge	total_shmem	total_mapped_file	total_dirty	total_writeback	total_pgpgin	total_pgpgout	total_pgfault	total_pgmajfault	total_inactive_anon	total_active_anon	total_inactive_file	total_active_file	total_unevictable	
0	1097728	0	0	0	0	0	4686	4451	6369	0	0	1208320	0	0	0	31457280	0	1097728	0	0	0	0	0	4686	4451	6369	0	0	1208320	0	0	0	
0	946176	0	0	0	0	0	11616	11399	15378	0	0	1163264	0	0	0	31457280	0	946176	0	0	0	0	0	11616	11399	15378	0	0	1163264	0	0	0	
0	1662976	0	0	0	0	0	19140	18687	25146	0	0	1888256	0	0	0	31457280	0	1662976	0	0	0	0	0	19140	18687	25146	0	0	1888256	0	0	0	
0	1118208	0	0	0	0	0	26037	25798	34188	0	0	1204224	0	0	0	31457280	0	1118208	0	0	0	0	0	26037	25798	34188	0	0	1204224	0	0	0	
0	1728512	0	0	0	0	0	33858	33447	44385	0	0	1937408	0	0	0	31457280	0	1728512	0	0	0	0	0	33858	33447	44385	0	0	1937408	0	0	0	
0	950272	0	0	0	0	0	41151	40932	53988	0	0	1044480	20480	0	0	31457280	0	950272	0	0	0	0	0	41151	40932	53988	0	0	1044480	20480	0	0	
0	1040384	0	0	0	0	0	49533	49308	64746	0	0	1200128	0	0	0	31457280	0	1040384	0	0	0	0	0	49533	49308	64746	0	0	1200128	0	0	0	
0	1839104	0	0	0	0	0	56727	56329	74085	0	0	1851392	0	0	0	31457280	0	1839104	0	0	0	0	0	56727	56329	74085	0	0	1851392	0	0	0	
0	1015808	0	0	0	0	0	63426	63216	82929	0	0	966656	20480	0	0	31457280	0	1015808	0	0	0	0	0	63426	63216	82929	0	0	966656	20480	0	0	
0	1179648	0	0	0	0	0	70323	70022	91839	0	0	1163264	0	0	0	31457280	0	1179648	0	0	0	0	0	70323	70022	91839	0	0	1163264	0	0	0	
0	1597440	0	0	0	0	0	77187	76752	100815	0	0	1937408	0	0	0	31457280	0	1597440	0	0	0	0	0	77187	76752	100815	0	0	1937408	0	0	0	
0	1888256	0	0	0	0	0	83490	83066	109065	0	0	1896448	0	0	0	31457280	0	1888256	0	0	0	0	0	83490	83066	109065	0	0	1896448	0	0	0	
0	1069056	0	0	0	0	0	92004	91695	120087	0	0	1208320	0	0	0	31457280	0	1069056	0	0	0	0	0	92004	91695	120087	0	0	1208320	0	0	0	
0	1040384	0	0	0	0	0	101277	101037	132231	0	0	1167360	0	0	0	31457280	0	1040384	0	0	0	0	0	101277	101037	132231	0	0	1167360	0	0	0	
0	602112	0	0	0	0	0	108504	108325	141669	0	0	946176	20480	0	0	31457280	0	602112	0	0	0	0	0	108504	108325	141669	0	0	946176	20480	0	0	
0	1122304	0	0	0	0	0	115962	115752	151404	0	0	1204224	0	0	0	31457280	0	1122304	0	0	0	0	0	115962	115752	151404	0	0	1204224	0	0	0	
0	1802240	0	0	0	0	0	123189	122790	160776	0	0	1871872	0	0	0	31457280	0	1802240	0	0	0	0	0	123189	122790	160776	0	0	1871872	0	0	0	
0	884736	0	0	0	0	0	129921	129699	169620	0	0	991232	20480	0	0	31457280	0	884736	0	0	0	0	0	129921	129699	169620	0	0	991232	20480	0	0	
0	921600	0	0	0	0	0	137082	136825	178860	0	0	1155072	0	0	0	31457280	0	921600	0	0	0	0	0	137082	136825	178860	0	0	1155072	0	0	0	
0	1081344	0	0	0	0	0	143979	143730	187836	0	0	1163264	0	0	0	31457280	0	1081344	0	0	0	0	0	143979	143730	187836	0	0	1163264	0	0	0	
0	1880064	0	0	0	0	0	151503	151049	197604	0	0	1888256	0	0	0	31457280	0	1880064	0	0	0	0	0	151503	151049	197604	0	0	1888256	0	0	0	
0	876544	0	0	0	0	0	159324	159055	207834	0	0	1118208	0	0	0	31457280	0	876544	0	0	0	0	0	159324	159055	207834	0	0	1118208	0	0	0	
0	1536000	0	0	0	0	0	167013	166734	217932	0	0	1589248	0	0	0	31457280	0	1536000	0	0	0	0	0	167013	166734	217932	0	0	1589248	0	0	0	
0	1712128	0	0	0	0	0	173415	173033	226215	0	0	1892352	0	0	0	31457280	0	1712128	0	0	0	0	0	173415	173033	226215	0	0	1892352	0	0	0	
0	1179648	0	0	0	0	0	180675	180425	235653	0	0	1204224	0	0	0	31457280	0	1179648	0	0	0	0	0	180675	180425	235653	0	0	1204224	0	0	0	
