cache	rss	rss_huge	shmem	mapped_file	dirty	writeback	pgpgin	pgpgout	pgfault	pgmajfault	inactive_anon	active_anon	inactive_file	active_file	unevictable	hierarchical_memory_limit	total_cache	total_rss	total_rss_huge	total_shmem	total_mapped_file	total_dirty	total_writeback	total_pgpgin	total_pgpgout	total_pgfault	total_pgmajfault	total_inactive_anon	total_active_anon	total_inactive_file	total_active_file	total_unevictable	
0	978944	0	0	0	0	0	4653	4440	6402	0	0	1204224	0	0	0	26214400	0	978944	0	0	0	0	0	4653	4440	6402	0	0	1204224	0	0	0	
0	880640	0	0	0	0	0	14619	14348	19272	0	0	1208320	20480	0	0	26214400	0	880640	0	0	0	0	0	14619	14348	19272	0	0	1208320	20480	0	0	
0	933888	0	0	0	0	0	26004	25815	34155	0	0	1212416	0	0	0	26214400	0	933888	0	0	0	0	0	26004	25815	34155	0	0	1212416	0	0	0	
0	1134592	0	0	0	0	0	37191	36929	48609	0	0	1159168	0	0	0	26214400	0	1134592	0	0	0	0	0	37191	36929	48609	0	0	1159168	0	0	0	
0	1880064	0	0	0	0	0	46794	46387	61083	0	0	1937408	0	0	0	26214400	0	1880064	0	0	0	0	0	46794	46387	61083	0	0	1937408	0	0	0	
0	835584	0	0	0	0	0	57618	57384	75141	0	0	1163264	0	0	0	26214400	0	835584	0	0	0	0	0	57618	57384	75141	0	0	1163264	0	0	0	
0	933888	0	0	0	0	0	66957	66687	87285	0	0	1171456	0	0	0	26214400	0	933888	0	0	0	0	0	66957	66687	87285	0	0	1171456	0	0	0	
0	819200	0	0	0	0	0	77253	77059	100716	0	0	999424	20480	0	0	26214400	0	819200	0	0	0	0	0	77253	77059	100716	0	0	999424	20480	0	0	
0	1007616	0	0	0	0	0	87120	86892	113454	0	0	1208320	0	0	0	26214400	0	1007616	0	0	0	0	0	87120	86892	113454	0	0	1208320	0	0	0	
0	1007616	0	0	0	0	0	97944	97710	127578	0	0	1208320	0	0	0	26214400	0	1007616	0	0	0	0	0	97944	97710	127578	0	0	1208320	0	0	0	
0	1585152	0	0	0	0	0	107811	107425	140415	0	0	1892352	0	0	0	26214400	0	1585152	0	0	0	0	0	107811	107425	140415	0	0	1892352	0	0	0	
0	995328	0	0	0	0	0	117810	117600	153384	0	0	1204224	0	0	0	26214400	0	995328	0	0	0	0	0	117810	117600	153384	0	0	1204224	0	0	0	
0	1105920	0	0	0	0	0	127413	127195	165891	0	0	1200128	0	0	0	26214400	0	1105920	0	0	0	0	0	127413	127195	165891	0	0	1200128	0	0	0	
0	1110016	0	0	0	0	0	136422	136215	177573	0	0	1171456	0	0	0	26214400	0	1110016	0	0	0	0	0	136422	136215	177573	0	0	1171456	0	0	0	
0	1699840	0	0	0	0	0	145431	145085	189321	0	0	1892352	0	0	0	26214400	0	1699840	0	0	0	0	0	145431	145085	189321	0	0	1892352	0	0	0	
0	1085440	0	0	0	0	0	155958	155737	202983	0	0	1208320	0	0	0	26214400	0	1085440	0	0	0	0	0	155958	155737	202983	0	0	1208320	0	0	0	
0	913408	0	0	0	0	0	167442	167158	217866	0	0	1167360	0	0	0	26214400	0	913408	0	0	0	0	0	167442	167158	217866	0	0	1167360	0	0	0	
0	1015808	0	0	0	0	0	178860	178618	232716	0	0	1212416	0	0	0	26214400	0	1015808	0	0	0	0	0	178860	178618	232716	0	0	1212416	0	0	0	
0	958464	0	0	0	0	0	189057	188845	246015	0	0	1208320	0	0	0	26214400	0	958464	0	0	0	0	0	189057	188845	246015	0	0	1208320	0	0	0	
0	1015808	0	0	0	0	0	199353	199085	259314	0	0	1204224	0	0	0	26214400	0	1015808	0	0	0	0	0	199353	199085	259314	0	0	1204224	0	0	0	
0	1064960	0	0	0	0	0	209880	209618	273009	0	0	1171456	0	0	0	26214400	0	1064960	0	0	0	0	0	209880	209618	273009	0	0	1171456	0	0	0	
0	884736	0	0	0	0	0	220935	220723	287463	0	0	1155072	0	0	0	26214400	0	884736	0	0	0	0	0	220935	220723	287463	0	0	1155072	0	0	0	
0	1097728	0	0	0	0	0	232023	231821	301917	0	0	1171456	0	0	0	26214400	0	1097728	0	0	0	0	0	232023	231821	301917	0	0	1171456	0	0	0	
0	1527808	0	0	0	0	0	242880	242505	315975	0	0	1925120	0	0	0	26214400	0	1527808	0	0	0	0	0	242880	242505	315975	0	0	1925120	0	0	0	
0	978944	0	0	0	0	0	253770	253518	330132	0	0	1171456	0	0	0	26214400	0	978944	0	0	0	0	0	253770	253518	330132	0	0	1171456	0	0	0	
0	872448	0	0	0	0	0	264264	264022	343794	0	0	1204224	0	0	0	26214400	0	872448	0	0	0	0	0	264264	264022	343794	0	0	1204224	0	0	0	
0	1204224	0	0	0	0	0	275418	275144	358215	0	0	1171456	0	0	0	26214400	0	1204224	0	0	0	0	0	275418	275144	358215	0	0	1171456	0	0	0	
0	1802240	0	0	0	0	0	285912	285504	371910	0	0	1859584	0	0	0	26214400	0	1802240	0	0	0	0	0	285912	285504	371910	0	0	1859584	0	0	0	
0	1658880	0	0	0	0	0	296703	296337	386001	0	0	1904640	0	0	0	26214400	0	1658880	0	0	0	0	0	296703	296337	386001	0	0	1904640	0	0	0	
0	1011712	0	0	0	0	0	307296	307072	399696	0	0	1212416	0	0	0	26214400	0	1011712	0	0	0	0	0	307296	307072	399696	0	0	1212416	0	0	0	
0	995328	0	0	0	0	0	318714	318479	414546	0	0	1122304	0	0	0	26214400	0	995328	0	0	0	0	0	318714	318479	414546	0	0	1122304	0	0	0	
0	1191936	0	0	0	0	0	328713	328485	427647	0	0	1114112	20480	0	0	26214400	0	1191936	0	0	0	0	0	328713	328485	427647	0	0	1114112	20480	0	0	
0	1159168	0	0	0	0	0	339108	338872	441144	0	0	1204224	0	0	0	26214400	0	1159168	0	0	0	0	0	339108	338872	441144	0	0	1204224	0	0	0	
0	1081344	0	0	0	0	0	350295	349988	455664	0	0	1204224	0	0	0	26214400	0	1081344	0	0	0	0	0	350295	349988	455664	0	0	1204224	0	0	0	
0	708608	0	0	0	0	0	359304	359106	467346	0	0	888832	20480	0	0	26214400	0	708608	0	0	0	0	0	359304	359106	467346	0	0	888832	20480	0	0	
0	765952	0	0	0	0	0	370425	370249	481899	0	0	831488	20480	0	0	26214400	0	765952	0	0	0	0	0	370425	370249	481899	0	0	831488	20480	0	0	
0	1003520	0	0	0	0	0	380886	380676	495528	0	0	1167360	0	0	0	26214400	0	1003520	0	0	0	0	0	380886	380676	495528	0	0	1167360	0	0	0	
0	1163264	0	0	0	0	0	392073	391867	509949	0	0	1167360	0	0	0	26214400	0	1163264	0	0	0	0	0	392073	391867	509949	0	0	1167360	0	0	0	
0	946176	0	0	0	0	0	402864	402675	524007	0	0	1171456	0	0	0	26214400	0	946176	0	0	0	0	0	402864	402675	524007	0	0	1171456	0	0	0	
0	1040384	0	0	0	0	0	413391	413190	537702	0	0	1208320	20480	0	0	26214400	0	1040384	0	0	0	0	0	413391	413190	537702	0	0	1208320	20480	0	0	
