cache	rss	rss_huge	shmem	mapped_file	dirty	writeback	pgpgin	pgpgout	pgfault	pgmajfault	inactive_anon	active_anon	inactive_file	active_file	unevictable	hierarchical_memory_limit	total_cache	total_rss	total_rss_huge	total_shmem	total_mapped_file	total_dirty	total_writeback	total_pgpgin	total_pgpgout	total_pgfault	total_pgmajfault	total_inactive_anon	total_active_anon	total_inactive_file	total_active_file	total_unevictable	
0	1994752	0	0	0	0	0	8382	7951	10197	0	0	2039808	0	0	0	12582912	0	1994752	0	0	0	0	0	8382	7951	10197	0	0	2039808	0	0	0	
0	1232896	0	0	0	0	0	25146	24808	30228	0	0	1359872	0	0	0	12582912	0	1232896	0	0	0	0	0	25146	24808	30228	0	0	1359872	0	0	0	
0	1159168	0	0	0	0	0	40953	40603	49962	99	0	1413120	0	0	0	12582912	0	1159168	0	0	0	0	0	40953	40603	49962	99	0	1413120	0	0	0	
0	1167360	0	0	0	0	0	57024	56713	69168	99	0	1368064	0	0	0	12582912	0	1167360	0	0	0	0	0	57024	56713	69168	99	0	1368064	0	0	0	
0	1257472	0	0	0	0	0	74184	73892	89661	99	0	1413120	0	0	0	12582912	0	1257472	0	0	0	0	0	74184	73892	89661	99	0	1413120	0	0	0	
0	1253376	0	0	0	0	0	91014	90746	110550	264	884736	307200	0	0	0	12582912	0	1253376	0	0	0	0	0	91014	90746	110550	264	884736	307200	0	0	0	
0	1224704	0	0	0	0	0	107217	106901	130482	330	24576	1400832	0	0	0	12582912	0	1224704	0	0	0	0	0	107217	106901	130482	330	24576	1400832	0	0	0	
0	1318912	0	0	0	0	0	123486	123260	150150	429	16384	1368064	0	0	0	12582912	0	1318912	0	0	0	0	0	123486	123260	150150	429	16384	1368064	0	0	0	
0	135168	0	0	0	0	0	140514	140459	171336	693	57344	122880	20480	0	0	12582912	0	135168	0	0	0	0	0	140514	140459	171336	693	57344	122880	20480	0	0	
0	143360	0	0	0	0	0	157146	157180	191235	693	12288	245760	20480	0	0	12582912	0	143360	0	0	0	0	0	157146	157180	191235	693	12288	245760	20480	0	0	
0	1159168	0	0	0	0	0	174273	174022	211728	693	32768	1335296	0	0	0	12582912	0	1159168	0	0	0	0	0	174273	174022	211728	693	32768	1335296	0	0	0	
0	1056768	0	0	0	0	0	192093	191788	233310	825	4096	1409024	0	0	0	12582912	0	1056768	0	0	0	0	0	192093	191788	233310	825	4096	1409024	0	0	0	
0	1232896	0	0	0	0	0	209187	208922	253704	825	4096	1404928	0	0	0	12582912	0	1232896	0	0	0	0	0	209187	208922	253704	825	4096	1404928	0	0	0	
0	1241088	0	0	0	0	0	225918	225622	273966	858	0	1372160	0	0	0	12582912	0	1241088	0	0	0	0	0	225918	225622	273966	858	0	1372160	0	0	0	
0	1212416	0	0	0	0	0	242055	241810	293271	858	12288	1314816	0	0	0	12582912	0	1212416	0	0	0	0	0	242055	241810	293271	858	12288	1314816	0	0	0	
0	1290240	0	0	0	0	0	258357	258083	313203	1056	24576	1380352	0	0	0	12582912	0	1290240	0	0	0	0	0	258357	258083	313203	1056	24576	1380352	0	0	0	
0	380928	0	0	0	0	0	264660	264509	321057	1122	28672	688128	24576	0	0	12582912	0	380928	0	0	0	0	0	264660	264509	321057	1122	28672	688128	24576	0	0	
0	1409024	0	0	0	0	0	274593	274336	333795	1320	12288	1343488	0	0	0	12582912	0	1409024	0	0	0	0	0	274593	274336	333795	1320	12288	1343488	0	0	0	
0	1163264	0	0	0	0	0	290994	290768	355542	1914	28672	1343488	0	0	0	12582912	0	1163264	0	0	0	0	0	290994	290768	355542	1914	28672	1343488	0	0	0	
0	1880064	0	0	0	0	0	308451	308020	376926	2046	61440	2027520	0	0	0	12582912	0	1880064	0	0	0	0	0	308451	308020	376926	2046	61440	2027520	0	0	0	
0	1359872	0	0	0	0	0	325677	325404	399399	2442	12288	1359872	0	0	0	12582912	0	1359872	0	0	0	0	0	325677	325404	399399	2442	12288	1359872	0	0	0	
0	1257472	0	0	0	0	135168	343002	342737	420618	2508	40960	1384448	0	0	0	12582912	0	1257472	0	0	0	0	135168	343002	342737	420618	2508	40960	1384448	0	0	0	
0	1232896	0	0	0	0	135168	359403	359100	440649	2673	86016	1298432	0	0	0	12582912	0	1232896	0	0	0	0	135168	359403	359100	440649	2673	86016	1298432	0	0	0	
0	1134592	0	0	0	0	135168	375177	374919	459723	2739	65536	1306624	0	0	0	12582912	0	1134592	0	0	0	0	135168	375177	374919	459723	2739	65536	1306624	0	0	0	
0	1298432	0	0	0	0	135168	390225	389976	478896	3069	937984	262144	0	0	0	12582912	0	1298432	0	0	0	0	135168	390225	389976	478896	3069	937984	262144	0	0	0	
0	1146880	0	0	0	0	135168	406362	406090	499422	3432	12288	1368064	0	0	0	12582912	0	1146880	0	0	0	0	135168	406362	406090	499422	3432	12288	1368064	0	0	0	
0	155648	0	0	0	0	135168	422268	422182	518628	3531	40960	204800	20480	0	0	12582912	0	155648	0	0	0	0	135168	422268	422182	518628	3531	40960	204800	20480	0	0	
0	1134592	0	0	0	0	270336	439230	438928	539484	3729	8192	1359872	0	0	0	12582912	0	1134592	0	0	0	0	270336	439230	438928	539484	3729	8192	1359872	0	0	0	
0	1024000	0	0	0	0	135168	455400	455176	560637	4125	958464	319488	0	0	0	12582912	0	1024000	0	0	0	0	135168	455400	455176	560637	4125	958464	319488	0	0	0	
0	1179648	0	0	0	0	135168	472890	472651	582549	4389	53248	1318912	0	0	0	12582912	0	1179648	0	0	0	0	135168	472890	472651	582549	4389	53248	1318912	0	0	0	
0	1863680	0	0	0	0	135168	489687	489256	602844	4455	12288	2043904	0	0	0	12582912	0	1863680	0	0	0	0	135168	489687	489256	602844	4455	12288	2043904	0	0	0	
0	1343488	0	0	0	0	270336	504900	504620	622545	4851	28672	1335296	0	0	0	12582912	0	1343488	0	0	0	0	270336	504900	504620	622545	4851	28672	1335296	0	0	0	
0	1142784	0	0	0	0	270336	521136	520891	642114	4917	20480	1355776	0	0	0	12582912	0	1142784	0	0	0	0	270336	521136	520891	642114	4917	20480	1355776	0	0	0	
0	217088	0	0	0	0	270336	537768	537770	662739	5214	90112	45056	20480	0	0	12582912	0	217088	0	0	0	0	270336	537768	537770	662739	5214	90112	45056	20480	0	0	
0	1310720	0	0	0	0	135168	554103	553768	684420	5709	45056	1318912	0	0	0	12582912	0	1310720	0	0	0	0	135168	554103	553768	684420	5709	45056	1318912	0	0	0	
0	1286144	0	0	0	0	270336	571296	571081	705111	5775	28672	1339392	0	0	0	12582912	0	1286144	0	0	0	0	270336	571296	571081	705111	5775	28672	1339392	0	0	0	
0	1327104	0	0	0	0	135168	588720	588477	727551	6270	0	1368064	0	0	0	12582912	0	1327104	0	0	0	0	135168	588720	588477	727551	6270	0	1368064	0	0	0	
0	1339392	0	0	0	0	135168	604791	604430	748011	6600	36864	1441792	0	0	0	12582912	0	1339392	0	0	0	0	135168	604791	604430	748011	6600	36864	1441792	0	0	0	
0	1286144	0	0	0	0	270336	621654	621387	768603	6732	40960	1282048	0	0	0	12582912	0	1286144	0	0	0	0	270336	621654	621387	768603	6732	40960	1282048	0	0	0	
0	1277952	0	0	0	0	135168	637032	636796	787842	6864	20480	1351680	0	0	0	12582912	0	1277952	0	0	0	0	135168	637032	636796	787842	6864	20480	1351680	0	0	0	
0	1216512	0	0	0	0	270336	653367	653113	807675	6996	69632	1306624	0	0	0	12582912	0	1216512	0	0	0	0	270336	653367	653113	807675	6996	69632	1306624	0	0	0	
0	1302528	0	0	0	0	135168	670659	670416	828366	7062	4096	1363968	0	0	0	12582912	0	1302528	0	0	0	0	135168	670659	670416	828366	7062	4096	1363968	0	0	0	
0	1519616	0	0	0	0	270336	686697	686465	848694	7359	36864	1363968	0	0	0	12582912	0	1519616	0	0	0	0	270336	686697	686465	848694	7359	36864	1363968	0	0	0	
0	1757184	0	0	0	0	270336	704187	703744	870309	7557	933888	942080	0	0	0	12582912	0	1757184	0	0	0	0	270336	704187	703744	870309	7557	933888	942080	0	0	0	
0	1458176	0	0	0	0	270336	720456	720092	892815	8349	12288	1417216	0	0	0	12582912	0	1458176	0	0	0	0	270336	720456	720092	892815	8349	12288	1417216	0	0	0	
0	1343488	0	0	0	0	270336	736329	735938	913374	8844	57344	1347584	0	0	0	12582912	0	1343488	0	0	0	0	270336	736329	735938	913374	8844	57344	1347584	0	0	0	
0	1220608	0	0	0	0	405504	752169	751934	932679	8976	20480	1359872	0	0	0	12582912	0	1220608	0	0	0	0	405504	752169	751934	932679	8976	20480	1359872	0	0	0	
0	1167360	0	0	0	0	540672	768141	767906	952281	9207	32768	1363968	0	0	0	12582912	0	1167360	0	0	0	0	540672	768141	767906	952281	9207	32768	1363968	0	0	0	
0	1912832	0	0	0	0	405504	785103	784675	972807	9438	53248	2002944	0	0	0	12582912	0	1912832	0	0	0	0	405504	785103	784675	972807	9438	53248	2002944	0	0	0	
0	1990656	0	0	0	0	405504	801471	800994	993003	9504	0	2142208	0	0	0	12582912	0	1990656	0	0	0	0	405504	801471	800994	993003	9504	0	2142208	0	0	0	
0	1191936	0	0	0	0	405504	817806	817569	1013100	9636	16384	1351680	0	0	0	12582912	0	1191936	0	0	0	0	405504	817806	817569	1013100	9636	16384	1351680	0	0	0	
0	1318912	0	0	0	0	540672	835098	834837	1033956	9702	8192	1359872	0	0	0	12582912	0	1318912	0	0	0	0	540672	835098	834837	1033956	9702	8192	1359872	0	0	0	
0	1015808	0	0	0	0	540672	852885	852631	1055274	9768	995328	212992	0	0	0	12582912	0	1015808	0	0	0	0	540672	852885	852631	1055274	9768	995328	212992	0	0	0	
0	1261568	0	0	0	135168	540672	868791	868503	1074579	9933	0	1331200	0	0	0	12582912	0	1261568	0	0	0	135168	540672	868791	868503	1074579	9933	0	1331200	0	0	0	
0	1155072	0	0	0	135168	405504	885390	885177	1094346	9933	0	1363968	0	0	0	12582912	0	1155072	0	0	0	135168	405504	885390	885177	1094346	9933	0	1363968	0	0	0	
0	1441792	0	0	0	135168	811008	901560	901270	1114575	10296	57344	1425408	0	0	0	12582912	0	1441792	0	0	0	135168	811008	901560	901270	1114575	10296	57344	1425408	0	0	0	
0	987136	0	0	0	135168	811008	917268	917055	1133583	10362	958464	270336	0	0	0	12582912	0	987136	0	0	0	135168	811008	917268	917055	1133583	10362	958464	270336	0	0	0	
0	1318912	0	0	0	135168	811008	933801	933495	1153812	10494	8192	1363968	0	0	0	12582912	0	1318912	0	0	0	135168	811008	933801	933495	1153812	10494	8192	1363968	0	0	0	
0	1363968	0	0	0	135168	811008	950004	949643	1173150	10560	4096	1368064	0	0	0	12582912	0	1363968	0	0	0	135168	811008	950004	949643	1173150	10560	4096	1368064	0	0	0	
0	1085440	0	0	0	135168	811008	966636	966360	1194237	10989	974848	286720	0	0	0	12582912	0	1085440	0	0	0	135168	811008	966636	966360	1194237	10989	974848	286720	0	0	0	
0	1310720	0	0	0	0	675840	983235	983002	1215192	11286	0	1380352	0	0	0	12582912	0	1310720	0	0	0	0	675840	983235	983002	1215192	11286	0	1380352	0	0	0	
0	1236992	0	0	0	0	811008	999471	999208	1234530	11319	12288	1310720	0	0	0	12582912	0	1236992	0	0	0	0	811008	999471	999208	1234530	11319	12288	1310720	0	0	0	
0	1261568	0	0	0	0	675840	1016103	1015866	1254330	11319	12288	1310720	0	0	0	12582912	0	1261568	0	0	0	0	675840	1016103	1015866	1254330	11319	12288	1310720	0	0	0	
0	1101824	0	0	0	0	675840	1032405	1032145	1274031	11418	28672	1347584	0	0	0	12582912	0	1101824	0	0	0	0	675840	1032405	1032145	1274031	11418	28672	1347584	0	0	0	
0	897024	0	0	0	0	811008	1048245	1048053	1293138	11583	876544	282624	0	0	0	12582912	0	897024	0	0	0	0	811008	1048245	1048053	1293138	11583	876544	282624	0	0	0	
0	1351680	0	0	0	0	946176	1064547	1064309	1313895	12012	45056	1425408	0	0	0	12582912	0	1351680	0	0	0	0	946176	1064547	1064309	1313895	12012	45056	1425408	0	0	0	
0	1363968	0	0	0	0	811008	1080948	1080638	1333959	12144	45056	1323008	0	0	0	12582912	0	1363968	0	0	0	0	811008	1080948	1080638	1333959	12144	45056	1323008	0	0	0	
0	1245184	0	0	0	0	946176	1098603	1098313	1354980	12144	40960	1327104	0	0	0	12582912	0	1245184	0	0	0	0	946176	1098603	1098313	1354980	12144	40960	1327104	0	0	0	
0	1335296	0	0	0	0	811008	1116060	1115819	1376397	12375	36864	1372160	0	0	0	12582912	0	1335296	0	0	0	0	811008	1116060	1115819	1376397	12375	36864	1372160	0	0	0	
0	344064	0	0	0	0	946176	1133220	1133235	1398210	12639	36864	225280	0	0	0	12582912	0	344064	0	0	0	0	946176	1133220	1133235	1398210	12639	36864	225280	0	0	0	
0	1228800	0	0	0	0	946176	1149555	1149317	1418043	12870	4096	1363968	0	0	0	12582912	0	1228800	0	0	0	0	946176	1149555	1149317	1418043	12870	4096	1363968	0	0	0	
0	1540096	0	0	0	0	946176	1164867	1164576	1438008	13365	49152	1372160	0	0	0	12582912	0	1540096	0	0	0	0	946176	1164867	1164576	1438008	13365	49152	1372160	0	0	0	
0	1347584	0	0	0	0	946176	1181202	1180916	1457808	13431	45056	1302528	0	0	0	12582912	0	1347584	0	0	0	0	946176	1181202	1180916	1457808	13431	45056	1302528	0	0	0	
0	1228800	0	0	0	0	811008	1196646	1196370	1477080	13662	49152	1314816	0	0	0	12582912	0	1228800	0	0	0	0	811008	1196646	1196370	1477080	13662	49152	1314816	0	0	0	
0	1503232	0	0	0	0	946176	1213245	1212998	1498728	13992	0	1449984	0	0	0	12582912	0	1503232	0	0	0	0	946176	1213245	1212998	1498728	13992	0	1449984	0	0	0	
0	1331200	0	0	0	0	946176	1230702	1230396	1520277	14190	61440	1347584	0	0	0	12582912	0	1331200	0	0	0	0	946176	1230702	1230396	1520277	14190	61440	1347584	0	0	0	
0	1265664	0	0	0	0	946176	1247598	1247337	1541133	14355	20480	1368064	0	0	0	12582912	0	1265664	0	0	0	0	946176	1247598	1247337	1541133	14355	20480	1368064	0	0	0	
0	1736704	0	0	0	0	946176	1263339	1262987	1560240	14421	937984	974848	0	0	0	12582912	0	1736704	0	0	0	0	946176	1263339	1262987	1560240	14421	937984	974848	0	0	0	
0	1306624	0	0	0	0	811008	1278684	1278357	1578654	14487	53248	1318912	0	0	0	12582912	0	1306624	0	0	0	0	811008	1278684	1278357	1578654	14487	53248	1318912	0	0	0	
0	1560576	0	0	0	0	946176	1295217	1294889	1599774	14784	131072	1277952	0	0	0	12582912	0	1560576	0	0	0	0	946176	1295217	1294889	1599774	14784	131072	1277952	0	0	0	
0	1257472	0	0	0	0	946176	1311717	1311372	1620135	15081	655360	700416	20480	0	0	12582912	0	1257472	0	0	0	0	946176	1311717	1311372	1620135	15081	655360	700416	20480	0	0	
0	1294336	0	0	0	0	811008	1328316	1327998	1640892	15378	0	1392640	0	0	0	12582912	0	1294336	0	0	0	0	811008	1328316	1327998	1640892	15378	0	1392640	0	0	0	
0	167936	0	0	0	0	946176	1345080	1345042	1661385	15411	12288	147456	20480	0	0	12582912	0	167936	0	0	0	0	946176	1345080	1345042	1661385	15411	12288	147456	20480	0	0	
0	1224704	0	0	0	0	811008	1362834	1362612	1682703	15510	4096	1314816	0	0	0	12582912	0	1224704	0	0	0	0	811008	1362834	1362612	1682703	15510	4096	1314816	0	0	0	
0	1327104	0	0	0	0	811008	1379631	1379439	1702866	15576	69632	1298432	0	0	0	12582912	0	1327104	0	0	0	0	811008	1379631	1379439	1702866	15576	69632	1298432	0	0	0	
0	81920	0	0	0	0	946176	1395075	1395007	1721775	15840	32768	139264	20480	0	0	12582912	0	81920	0	0	0	0	946176	1395075	1395007	1721775	15840	32768	139264	20480	0	0	
0	1163264	0	0	0	0	811008	1411443	1411198	1741839	15972	28672	1343488	0	0	0	12582912	0	1163264	0	0	0	0	811008	1411443	1411198	1741839	15972	28672	1343488	0	0	0	
