cache	rss	rss_huge	shmem	mapped_file	dirty	writeback	pgpgin	pgpgout	pgfault	pgmajfault	inactive_anon	active_anon	inactive_file	active_file	unevictable	hierarchical_memory_limit	total_cache	total_rss	total_rss_huge	total_shmem	total_mapped_file	total_dirty	total_writeback	total_pgpgin	total_pgpgout	total_pgfault	total_pgmajfault	total_inactive_anon	total_active_anon	total_inactive_file	total_active_file	total_unevictable	
0	1613824	0	0	0	0	0	6171	5780	8250	0	0	1859584	0	0	0	31457280	0	1613824	0	0	0	0	0	6171	5780	8250	0	0	1859584	0	0	0	
0	897024	0	0	0	0	0	16467	16233	21714	0	0	999424	20480	0	0	31457280	0	897024	0	0	0	0	0	16467	16233	21714	0	0	999424	20480	0	0	
0	1073152	0	0	0	0	0	27192	26943	35607	0	0	1208320	0	0	0	31457280	0	1073152	0	0	0	0	0	27192	26943	35607	0	0	1208320	0	0	0	
0	1179648	0	0	0	0	0	37356	37138	48840	0	0	1204224	0	0	0	31457280	0	1179648	0	0	0	0	0	37356	37138	48840	0	0	1204224	0	0	0	
0	1228800	0	0	0	0	0	47487	47307	62106	0	0	1171456	0	0	0	31457280	0	1228800	0	0	0	0	0	47487	47307	62106	0	0	1171456	0	0	0	
0	1200128	0	0	0	0	0	57750	57464	75372	0	0	1167360	0	0	0	31457280	0	1200128	0	0	0	0	0	57750	57464	75372	0	0	1167360	0	0	0	
0	1212416	0	0	0	0	0	67947	67659	88638	0	0	1204224	0	0	0	31457280	0	1212416	0	0	0	0	0	67947	67659	88638	0	0	1204224	0	0	0	
0	1654784	0	0	0	0	0	78078	77701	101871	0	0	1957888	0	0	0	31457280	0	1654784	0	0	0	0	0	78078	77701	101871	0	0	1957888	0	0	0	
0	1769472	0	0	0	0	0	88935	88485	115962	0	0	1859584	0	0	0	31457280	0	1769472	0	0	0	0	0	88935	88485	115962	0	0	1859584	0	0	0	
0	987136	0	0	0	0	0	99726	99449	129987	0	0	1171456	0	0	0	31457280	0	987136	0	0	0	0	0	99726	99449	129987	0	0	1171456	0	0	0	
0	1052672	0	0	0	0	0	110748	110570	144342	0	0	1208320	0	0	0	31457280	0	1052672	0	0	0	0	0	110748	110570	144342	0	0	1208320	0	0	0	
