cache	rss	rss_huge	shmem	mapped_file	dirty	writeback	pgpgin	pgpgout	pgfault	pgmajfault	inactive_anon	active_anon	inactive_file	active_file	unevictable	hierarchical_memory_limit	total_cache	total_rss	total_rss_huge	total_shmem	total_mapped_file	total_dirty	total_writeback	total_pgpgin	total_pgpgout	total_pgfault	total_pgmajfault	total_inactive_anon	total_active_anon	total_inactive_file	total_active_file	total_unevictable	
0	1794048	0	0	0	0	0	7062	6628	9438	0	0	1859584	0	0	0	10485760	0	1794048	0	0	0	0	0	7062	6628	9438	0	0	1859584	0	0	0	
0	1105920	0	0	0	0	0	18183	18007	23925	0	0	1171456	0	0	0	10485760	0	1105920	0	0	0	0	0	18183	18007	23925	0	0	1171456	0	0	0	
0	1077248	0	0	0	0	0	29370	29141	38445	0	0	1204224	0	0	0	10485760	0	1077248	0	0	0	0	0	29370	29141	38445	0	0	1204224	0	0	0	
0	1609728	0	0	0	0	0	40821	40359	53328	0	0	1855488	0	0	0	10485760	0	1609728	0	0	0	0	0	40821	40359	53328	0	0	1855488	0	0	0	
0	991232	0	0	0	0	0	51909	51660	67749	0	0	1208320	0	0	0	10485760	0	991232	0	0	0	0	0	51909	51660	67749	0	0	1208320	0	0	0	
0	1052672	0	0	0	0	0	63360	63157	82599	0	0	1171456	0	0	0	10485760	0	1052672	0	0	0	0	0	63360	63157	82599	0	0	1171456	0	0	0	
0	1007616	0	0	0	0	0	74778	74575	97416	0	0	1204224	0	0	0	10485760	0	1007616	0	0	0	0	0	74778	74575	97416	0	0	1204224	0	0	0	
0	1024000	0	0	0	0	0	86196	85957	112332	0	0	1208320	0	0	0	10485760	0	1024000	0	0	0	0	0	86196	85957	112332	0	0	1208320	0	0	0	
0	1142784	0	0	0	0	0	97350	97117	126753	0	0	1208320	0	0	0	10485760	0	1142784	0	0	0	0	0	97350	97117	126753	0	0	1208320	0	0	0	
0	1171456	0	0	0	0	0	108471	108255	141273	0	0	1204224	0	0	0	10485760	0	1171456	0	0	0	0	0	108471	108255	141273	0	0	1204224	0	0	0	
0	966656	0	0	0	0	0	119922	119671	156123	0	0	1208320	0	0	0	10485760	0	966656	0	0	0	0	0	119922	119671	156123	0	0	1208320	0	0	0	
0	1040384	0	0	0	0	0	131010	130782	170544	0	0	1208320	0	0	0	10485760	0	1040384	0	0	0	0	0	131010	130782	170544	0	0	1208320	0	0	0	
0	1007616	0	0	0	0	0	142494	142230	185394	0	0	1208320	0	0	0	10485760	0	1007616	0	0	0	0	0	142494	142230	185394	0	0	1208320	0	0	0	
0	868352	0	0	0	0	0	153549	153375	199881	0	0	1171456	0	0	0	10485760	0	868352	0	0	0	0	0	153549	153375	199881	0	0	1171456	0	0	0	
0	1052672	0	0	0	0	0	164703	164461	214335	0	0	1167360	0	0	0	10485760	0	1052672	0	0	0	0	0	164703	164461	214335	0	0	1167360	0	0	0	
0	1126400	0	0	0	0	0	175890	175641	228888	0	0	1208320	0	0	0	10485760	0	1126400	0	0	0	0	0	175890	175641	228888	0	0	1208320	0	0	0	
0	1163264	0	0	0	0	0	186978	186736	243309	0	0	1208320	0	0	0	10485760	0	1163264	0	0	0	0	0	186978	186736	243309	0	0	1208320	0	0	0	
0	1667072	0	0	0	0	0	198396	197988	258159	0	0	1855488	0	0	0	10485760	0	1667072	0	0	0	0	0	198396	197988	258159	0	0	1855488	0	0	0	
0	1056768	0	0	0	0	0	209319	209087	272481	0	0	1114112	0	0	0	10485760	0	1056768	0	0	0	0	0	209319	209087	272481	0	0	1114112	0	0	0	
0	1126400	0	0	0	0	0	220671	220435	287100	0	0	1167360	0	0	0	10485760	0	1126400	0	0	0	0	0	220671	220435	287100	0	0	1167360	0	0	0	
0	999424	0	0	0	0	0	231759	231567	301620	0	0	1204224	0	0	0	10485760	0	999424	0	0	0	0	0	231759	231567	301620	0	0	1204224	0	0	0	
0	1167360	0	0	0	0	0	242913	242685	316074	0	0	1208320	0	0	0	10485760	0	1167360	0	0	0	0	0	242913	242685	316074	0	0	1208320	0	0	0	
0	991232	0	0	0	0	0	254331	254135	330858	0	0	1204224	0	0	0	10485760	0	991232	0	0	0	0	0	254331	254135	330858	0	0	1204224	0	0	0	
0	1003520	0	0	0	0	0	265518	265256	345345	0	0	1200128	0	0	0	10485760	0	1003520	0	0	0	0	0	265518	265256	345345	0	0	1200128	0	0	0	
