cache	rss	rss_huge	shmem	mapped_file	dirty	writeback	pgpgin	pgpgout	pgfault	pgmajfault	inactive_anon	active_anon	inactive_file	active_file	unevictable	hierarchical_memory_limit	total_cache	total_rss	total_rss_huge	total_shmem	total_mapped_file	total_dirty	total_writeback	total_pgpgin	total_pgpgout	total_pgfault	total_pgmajfault	total_inactive_anon	total_active_anon	total_inactive_file	total_active_file	total_unevictable	
0	741376	0	0	0	0	0	1848	1639	2640	0	0	1044480	20480	0	0	20971520	0	741376	0	0	0	0	0	1848	1639	2640	0	0	1044480	20480	0	0	
0	1892352	0	0	0	0	0	4818	4396	6006	0	0	2043904	20480	0	0	20971520	0	1892352	0	0	0	0	0	4818	4396	6006	0	0	2043904	20480	0	0	
0	1851392	0	0	0	0	0	8316	7926	10197	0	0	2039808	0	0	0	20971520	0	1851392	0	0	0	0	0	8316	7926	10197	0	0	2039808	0	0	0	
0	2686976	0	0	0	0	0	11352	10776	13827	0	0	2772992	20480	0	0	20971520	0	2686976	0	0	0	0	0	11352	10776	13827	0	0	2772992	20480	0	0	
0	688128	0	0	0	0	0	13893	13783	16797	0	0	835584	20480	0	0	20971520	0	688128	0	0	0	0	0	13893	13783	16797	0	0	835584	20480	0	0	
0	2519040	0	0	0	0	0	17424	16804	20889	0	0	2772992	0	0	0	20971520	0	2519040	0	0	0	0	0	17424	16804	20889	0	0	2772992	0	0	0	
0	1929216	0	0	0	0	0	20922	20562	25080	0	0	2035712	0	0	0	20971520	0	1929216	0	0	0	0	0	20922	20562	25080	0	0	2035712	0	0	0	
0	1921024	0	0	0	0	0	24486	24077	29271	0	0	2043904	20480	0	0	20971520	0	1921024	0	0	0	0	0	24486	24077	29271	0	0	2043904	20480	0	0	
0	2445312	0	0	0	0	0	27984	27411	33396	0	0	2764800	0	0	0	20971520	0	2445312	0	0	0	0	0	27984	27411	33396	0	0	2764800	0	0	0	
0	835584	0	0	0	0	0	30591	30385	36564	0	0	1085440	20480	0	0	20971520	0	835584	0	0	0	0	0	30591	30385	36564	0	0	1085440	20480	0	0	
0	1822720	0	0	0	0	0	34056	33599	40557	0	0	2043904	20480	0	0	20971520	0	1822720	0	0	0	0	0	34056	33599	40557	0	0	2043904	20480	0	0	
0	1327104	0	0	0	0	0	37752	37448	45045	0	0	1523712	20480	0	0	20971520	0	1327104	0	0	0	0	0	37752	37448	45045	0	0	1523712	20480	0	0	
0	2617344	0	0	0	0	0	40557	39997	48345	0	0	2768896	0	0	0	20971520	0	2617344	0	0	0	0	0	40557	39997	48345	0	0	2768896	0	0	0	
0	2605056	0	0	0	0	0	43593	43028	51909	0	0	2768896	20480	0	0	20971520	0	2605056	0	0	0	0	0	43593	43028	51909	0	0	2768896	20480	0	0	
0	2441216	0	0	0	0	0	47157	46516	56100	0	0	2727936	0	0	0	20971520	0	2441216	0	0	0	0	0	47157	46516	56100	0	0	2727936	0	0	0	
