cache	rss	rss_huge	shmem	mapped_file	dirty	writeback	pgpgin	pgpgout	pgfault	pgmajfault	inactive_anon	active_anon	inactive_file	active_file	unevictable	hierarchical_memory_limit	total_cache	total_rss	total_rss_huge	total_shmem	total_mapped_file	total_dirty	total_writeback	total_pgpgin	total_pgpgout	total_pgfault	total_pgmajfault	total_inactive_anon	total_active_anon	total_inactive_file	total_active_file	total_unevictable	
0	1855488	0	0	0	0	0	8844	8440	10791	0	0	2015232	0	0	0	26214400	0	1855488	0	0	0	0	0	8844	8440	10791	0	0	2015232	0	0	0	
0	1806336	0	0	0	0	0	26499	26088	31581	0	0	2039808	0	0	0	26214400	0	1806336	0	0	0	0	0	26499	26088	31581	0	0	2039808	0	0	0	
0	1847296	0	0	0	0	0	44616	44220	52965	0	0	1994752	0	0	0	26214400	0	1847296	0	0	0	0	0	44616	44220	52965	0	0	1994752	0	0	0	
0	1880064	0	0	0	0	0	62271	61863	73722	0	0	2039808	0	0	0	26214400	0	1880064	0	0	0	0	0	62271	61863	73722	0	0	2039808	0	0	0	
0	1802240	0	0	0	0	0	79926	79443	94479	0	0	2039808	0	0	0	26214400	0	1802240	0	0	0	0	0	79926	79443	94479	0	0	2039808	0	0	0	
0	1953792	0	0	0	0	0	98010	97621	115896	0	0	2048000	0	0	0	26214400	0	1953792	0	0	0	0	0	98010	97621	115896	0	0	2048000	0	0	0	
0	1916928	0	0	0	0	0	116193	115787	137280	0	0	2043904	0	0	0	26214400	0	1916928	0	0	0	0	0	116193	115787	137280	0	0	2043904	0	0	0	
0	1818624	0	0	0	0	0	134277	133860	158664	0	0	2039808	0	0	0	26214400	0	1818624	0	0	0	0	0	134277	133860	158664	0	0	2039808	0	0	0	
0	1871872	0	0	0	0	0	152493	151996	180048	0	0	2043904	0	0	0	26214400	0	1871872	0	0	0	0	0	152493	151996	180048	0	0	2043904	0	0	0	
0	1937408	0	0	0	0	0	170049	169681	200805	0	0	2043904	0	0	0	26214400	0	1937408	0	0	0	0	0	170049	169681	200805	0	0	2043904	0	0	0	
0	1933312	0	0	0	0	0	188199	187802	222189	0	0	2048000	0	0	0	26214400	0	1933312	0	0	0	0	0	188199	187802	222189	0	0	2048000	0	0	0	
0	1818624	0	0	0	0	0	205821	205395	242979	0	0	2043904	0	0	0	26214400	0	1818624	0	0	0	0	0	205821	205395	242979	0	0	2043904	0	0	0	
0	1826816	0	0	0	0	0	223443	223020	263736	0	0	2043904	0	0	0	26214400	0	1826816	0	0	0	0	0	223443	223020	263736	0	0	2043904	0	0	0	
0	1970176	0	0	0	0	0	241659	241201	285186	0	0	2043904	0	0	0	26214400	0	1970176	0	0	0	0	0	241659	241201	285186	0	0	2043904	0	0	0	
0	1773568	0	0	0	0	0	259743	259300	306471	0	0	2043904	0	0	0	26214400	0	1773568	0	0	0	0	0	259743	259300	306471	0	0	2043904	0	0	0	
0	1835008	0	0	0	0	0	277860	277444	327888	0	0	2043904	0	0	0	26214400	0	1835008	0	0	0	0	0	277860	277444	327888	0	0	2043904	0	0	0	
0	1810432	0	0	0	0	0	296043	295551	349272	0	0	2039808	0	0	0	26214400	0	1810432	0	0	0	0	0	296043	295551	349272	0	0	2039808	0	0	0	
0	1789952	0	0	0	0	0	313632	313206	370062	0	0	2039808	0	0	0	26214400	0	1789952	0	0	0	0	0	313632	313206	370062	0	0	2039808	0	0	0	
0	1941504	0	0	0	0	0	331254	330862	390852	0	0	2039808	0	0	0	26214400	0	1941504	0	0	0	0	0	331254	330862	390852	0	0	2039808	0	0	0	
0	1945600	0	0	0	0	0	349437	348984	412236	0	0	2043904	0	0	0	26214400	0	1945600	0	0	0	0	0	349437	348984	412236	0	0	2043904	0	0	0	
0	1855488	0	0	0	0	0	367587	367143	433686	0	0	2039808	0	0	0	26214400	0	1855488	0	0	0	0	0	367587	367143	433686	0	0	2039808	0	0	0	
0	1855488	0	0	0	0	0	385110	384739	454410	0	0	2048000	0	0	0	26214400	0	1855488	0	0	0	0	0	385110	384739	454410	0	0	2048000	0	0	0	
