cache	rss	rss_huge	shmem	mapped_file	dirty	writeback	pgpgin	pgpgout	pgfault	pgmajfault	inactive_anon	active_anon	inactive_file	active_file	unevictable	hierarchical_memory_limit	total_cache	total_rss	total_rss_huge	total_shmem	total_mapped_file	total_dirty	total_writeback	total_pgpgin	total_pgpgout	total_pgfault	total_pgmajfault	total_inactive_anon	total_active_anon	total_inactive_file	total_active_file	total_unevictable	
0	1142784	0	0	0	0	0	5511	5245	7293	0	544768	692224	20480	0	0	10485760	0	1142784	0	0	0	0	0	5511	5245	7293	0	544768	692224	20480	0	0	
0	122880	0	0	0	0	0	15048	14996	21780	1254	90112	106496	20480	0	0	10485760	0	122880	0	0	0	0	0	15048	14996	21780	1254	90112	106496	20480	0	0	
0	839680	0	0	0	0	0	23859	23698	35607	2376	286720	614400	0	0	0	10485760	0	839680	0	0	0	0	0	23859	23698	35607	2376	286720	614400	0	0	0	
0	1576960	0	0	0	0	270336	30789	30398	46332	3234	835584	770048	0	0	0	10485760	0	1576960	0	0	0	0	270336	30789	30398	46332	3234	835584	770048	0	0	0	
0	1474560	0	0	0	0	0	37422	37112	56562	4125	753664	724992	0	0	0	10485760	0	1474560	0	0	0	0	0	37422	37112	56562	4125	753664	724992	0	0	0	
0	638976	0	0	0	0	0	44748	44545	67782	5214	368640	524288	20480	0	0	10485760	0	638976	0	0	0	0	0	44748	44545	67782	5214	368640	524288	20480	0	0	
0	344064	0	0	0	0	0	52767	52674	80421	6435	315392	118784	0	0	0	10485760	0	344064	0	0	0	0	0	52767	52674	80421	6435	315392	118784	0	0	0	
0	1155072	0	0	0	0	135168	60291	60018	92400	7656	159744	1208320	0	0	0	10485760	0	1155072	0	0	0	0	135168	60291	60018	92400	7656	159744	1208320	0	0	0	
0	77824	0	0	0	0	135168	67419	67360	103884	9042	110592	36864	20480	0	0	10485760	0	77824	0	0	0	0	135168	67419	67360	103884	9042	110592	36864	20480	0	0	
0	778240	0	0	0	0	135168	75405	75208	116358	10362	802816	184320	0	0	0	10485760	0	778240	0	0	0	0	135168	75405	75208	116358	10362	802816	184320	0	0	0	
0	1257472	0	0	0	0	135168	83358	83024	128502	11550	536576	704512	0	0	0	10485760	0	1257472	0	0	0	0	135168	83358	83024	128502	11550	536576	704512	0	0	0	
0	192512	0	0	0	0	135168	92103	92016	142659	12936	229376	405504	20480	0	0	10485760	0	192512	0	0	0	0	135168	92103	92016	142659	12936	229376	405504	20480	0	0	
0	352256	0	0	0	0	135168	100947	100866	156948	14520	151552	237568	20480	0	0	10485760	0	352256	0	0	0	0	135168	100947	100866	156948	14520	151552	237568	20480	0	0	
0	1159168	0	0	0	0	135168	109329	109091	169686	15675	573440	364544	0	0	0	10485760	0	1159168	0	0	0	0	135168	109329	109091	169686	15675	573440	364544	0	0	0	
0	282624	0	0	0	0	135168	115797	115670	180048	16896	421888	217088	0	0	0	10485760	0	282624	0	0	0	0	135168	115797	115670	180048	16896	421888	217088	0	0	0	
0	1146880	0	0	0	0	135168	121308	121001	188892	17952	65536	1376256	0	0	0	10485760	0	1146880	0	0	0	0	135168	121308	121001	188892	17952	65536	1376256	0	0	0	
0	622592	0	0	0	0	135168	129492	129336	201399	19206	696320	69632	0	0	0	10485760	0	622592	0	0	0	0	135168	129492	129336	201399	19206	696320	69632	0	0	0	
