cache	rss	rss_huge	shmem	mapped_file	dirty	writeback	pgpgin	pgpgout	pgfault	pgmajfault	inactive_anon	active_anon	inactive_file	active_file	unevictable	hierarchical_memory_limit	total_cache	total_rss	total_rss_huge	total_shmem	total_mapped_file	total_dirty	total_writeback	total_pgpgin	total_pgpgout	total_pgfault	total_pgmajfault	total_inactive_anon	total_active_anon	total_inactive_file	total_active_file	total_unevictable	
0	1925120	0	0	0	0	0	2310	1905	3036	0	0	2039808	20480	0	0	15728640	0	1925120	0	0	0	0	0	2310	1905	3036	0	0	2039808	20480	0	0	
0	1753088	0	0	0	0	0	5841	5389	7227	0	0	2039808	0	0	0	15728640	0	1753088	0	0	0	0	0	5841	5389	7227	0	0	2039808	0	0	0	
0	2523136	0	0	0	0	0	8877	8232	10725	0	0	2768896	0	0	0	15728640	0	2523136	0	0	0	0	0	8877	8232	10725	0	0	2768896	0	0	0	
0	1810432	0	0	0	0	0	10923	10457	13167	0	0	2043904	20480	0	0	15728640	0	1810432	0	0	0	0	0	10923	10457	13167	0	0	2043904	20480	0	0	
0	2621440	0	0	0	0	0	14883	14312	17919	0	0	2777088	0	0	0	15728640	0	2621440	0	0	0	0	0	14883	14312	17919	0	0	2777088	0	0	0	
0	2490368	0	0	0	0	0	17952	17337	21483	0	0	2781184	0	0	0	15728640	0	2490368	0	0	0	0	0	17952	17337	21483	0	0	2781184	0	0	0	
0	667648	0	0	0	0	0	18513	18328	22275	0	0	921600	24576	0	0	15728640	0	667648	0	0	0	0	0	18513	18328	22275	0	0	921600	24576	0	0	
0	2555904	0	0	0	0	0	21087	20445	25542	0	0	2863104	4096	0	0	15728640	0	2555904	0	0	0	0	0	21087	20445	25542	0	0	2863104	4096	0	0	
0	1904640	0	0	0	0	0	24420	23938	29535	0	0	2113536	24576	0	0	15728640	0	1904640	0	0	0	0	0	24420	23938	29535	0	0	2113536	24576	0	0	
0	1871872	0	0	0	0	0	27126	26708	32637	0	0	2084864	24576	0	0	15728640	0	1871872	0	0	0	0	0	27126	26708	32637	0	0	2084864	24576	0	0	
0	2506752	0	0	0	0	0	30624	30040	36861	0	0	2826240	4096	0	0	15728640	0	2506752	0	0	0	0	0	30624	30040	36861	0	0	2826240	4096	0	0	
0	2064384	0	0	0	0	0	33726	33287	40425	0	0	2129920	4096	0	0	15728640	0	2064384	0	0	0	0	0	33726	33287	40425	0	0	2129920	4096	0	0	
0	2408448	0	0	0	0	0	37752	37080	45177	0	0	2867200	4096	0	0	15728640	0	2408448	0	0	0	0	0	37752	37080	45177	0	0	2867200	4096	0	0	
0	1986560	0	0	0	0	0	41811	41377	49995	0	0	2129920	4096	0	0	15728640	0	1986560	0	0	0	0	0	41811	41377	49995	0	0	2129920	4096	0	0	
0	1896448	0	0	0	0	0	44814	44416	53526	0	0	2134016	24576	0	0	15728640	0	1896448	0	0	0	0	0	44814	44416	53526	0	0	2134016	24576	0	0	
0	2060288	0	0	0	0	0	47850	47434	57057	0	0	2129920	4096	0	0	15728640	0	2060288	0	0	0	0	0	47850	47434	57057	0	0	2129920	4096	0	0	
0	1937408	0	0	0	0	0	51744	51279	61611	0	0	2080768	4096	0	0	15728640	0	1937408	0	0	0	0	0	51744	51279	61611	0	0	2080768	4096	0	0	
0	2023424	0	0	0	0	0	54417	54012	64845	0	0	2138112	24576	0	0	15728640	0	2023424	0	0	0	0	0	54417	54012	64845	0	0	2138112	24576	0	0	
0	2605056	0	0	0	0	0	57453	56833	68376	0	0	2867200	4096	0	0	15728640	0	2605056	0	0	0	0	0	57453	56833	68376	0	0	2867200	4096	0	0	
0	1638400	0	0	0	0	0	60489	60046	71973	0	0	2134016	4096	0	0	15728640	0	1638400	0	0	0	0	0	60489	60046	71973	0	0	2134016	4096	0	0	
0	1589248	0	0	0	0	0	63327	62880	75339	0	0	2113536	4096	0	0	15728640	0	1589248	0	0	0	0	0	63327	62880	75339	0	0	2113536	4096	0	0	
0	2052096	0	0	0	0	0	66033	65597	78507	0	0	2138112	24576	0	0	15728640	0	2052096	0	0	0	0	0	66033	65597	78507	0	0	2138112	24576	0	0	
0	1880064	0	0	0	0	0	69102	68620	82038	0	0	2129920	4096	0	0	15728640	0	1880064	0	0	0	0	0	69102	68620	82038	0	0	2129920	4096	0	0	
0	2654208	0	0	0	0	0	72105	71486	85602	0	0	2863104	4096	0	0	15728640	0	2654208	0	0	0	0	0	72105	71486	85602	0	0	2863104	4096	0	0	
0	2670592	0	0	0	0	0	75174	74494	89166	0	0	2879488	4096	0	0	15728640	0	2670592	0	0	0	0	0	75174	74494	89166	0	0	2879488	4096	0	0	
0	2502656	0	0	0	0	0	78177	77550	92829	0	0	2879488	4096	0	0	15728640	0	2502656	0	0	0	0	0	78177	77550	92829	0	0	2879488	4096	0	0	
0	1409024	0	0	0	0	0	80355	80062	95469	0	0	1622016	24576	0	0	15728640	0	1409024	0	0	0	0	0	80355	80062	95469	0	0	1622016	24576	0	0	
0	2658304	0	0	0	0	0	83193	82587	98703	0	0	2887680	4096	0	0	15728640	0	2658304	0	0	0	0	0	83193	82587	98703	0	0	2887680	4096	0	0	
0	835584	0	0	0	0	0	86328	86149	102465	0	0	1142784	24576	0	0	15728640	0	835584	0	0	0	0	0	86328	86149	102465	0	0	1142784	24576	0	0	
0	2027520	0	0	0	0	0	90288	89871	107085	0	0	2134016	4096	0	0	15728640	0	2027520	0	0	0	0	0	90288	89871	107085	0	0	2134016	4096	0	0	
0	1937408	0	0	0	0	0	92829	92396	110055	0	0	2138112	24576	0	0	15728640	0	1937408	0	0	0	0	0	92829	92396	110055	0	0	2138112	24576	0	0	
0	1933312	0	0	0	0	0	96360	95897	114180	0	0	2076672	4096	0	0	15728640	0	1933312	0	0	0	0	0	96360	95897	114180	0	0	2076672	4096	0	0	
0	2412544	0	0	0	0	0	99363	98701	117777	0	0	2863104	4096	0	0	15728640	0	2412544	0	0	0	0	0	99363	98701	117777	0	0	2863104	4096	0	0	
0	1081344	0	0	0	0	0	101574	101250	120417	0	0	1466368	24576	0	0	15728640	0	1081344	0	0	0	0	0	101574	101250	120417	0	0	1466368	24576	0	0	
0	1118208	0	0	0	0	0	105105	104803	124575	0	0	1380352	24576	0	0	15728640	0	1118208	0	0	0	0	0	105105	104803	124575	0	0	1380352	24576	0	0	
0	2670592	0	0	0	0	0	108438	107832	128436	0	0	2883584	4096	0	0	15728640	0	2670592	0	0	0	0	0	108438	107832	128436	0	0	2883584	4096	0	0	
0	1957888	0	0	0	0	0	111507	111088	132033	0	0	2134016	24576	0	0	15728640	0	1957888	0	0	0	0	0	111507	111088	132033	0	0	2134016	24576	0	0	
0	1794048	0	0	0	0	0	115038	114623	136191	0	0	2134016	24576	0	0	15728640	0	1794048	0	0	0	0	0	115038	114623	136191	0	0	2134016	24576	0	0	
0	929792	0	0	0	0	0	117612	117452	139359	0	0	1093632	24576	0	0	15728640	0	929792	0	0	0	0	0	117612	117452	139359	0	0	1093632	24576	0	0	
0	2506752	0	0	0	0	0	120582	119959	142725	0	0	2863104	4096	0	0	15728640	0	2506752	0	0	0	0	0	120582	119959	142725	0	0	2863104	4096	0	0	
0	2105344	0	0	0	0	0	124014	123516	146784	0	0	2404352	24576	0	0	15728640	0	2105344	0	0	0	0	0	124014	123516	146784	0	0	2404352	24576	0	0	
0	2723840	0	0	0	0	0	127149	126516	150480	0	0	2867200	4096	0	0	15728640	0	2723840	0	0	0	0	0	127149	126516	150480	0	0	2867200	4096	0	0	
0	1818624	0	0	0	0	0	129690	129261	153483	0	0	2142208	24576	0	0	15728640	0	1818624	0	0	0	0	0	129690	129261	153483	0	0	2142208	24576	0	0	
0	1540096	0	0	0	0	0	132990	132605	157443	0	0	1851392	24576	0	0	15728640	0	1540096	0	0	0	0	0	132990	132605	157443	0	0	1851392	24576	0	0	
0	1970176	0	0	0	0	0	137280	136832	162360	0	0	2134016	4096	0	0	15728640	0	1970176	0	0	0	0	0	137280	136832	162360	0	0	2134016	4096	0	0	
0	2535424	0	0	0	0	0	140316	139684	165957	0	0	2859008	4096	0	0	15728640	0	2535424	0	0	0	0	0	140316	139684	165957	0	0	2859008	4096	0	0	
0	2007040	0	0	0	0	0	142890	142389	168960	0	0	2138112	24576	0	0	15728640	0	2007040	0	0	0	0	0	142890	142389	168960	0	0	2138112	24576	0	0	
0	1892352	0	0	0	0	0	145662	145221	172293	0	0	2093056	4096	0	0	15728640	0	1892352	0	0	0	0	0	145662	145221	172293	0	0	2093056	4096	0	0	
0	2007040	0	0	0	0	0	148896	148446	176055	0	0	2138112	24576	0	0	15728640	0	2007040	0	0	0	0	0	148896	148446	176055	0	0	2138112	24576	0	0	
0	1953792	0	0	0	0	0	151899	151488	179619	0	0	2134016	4096	0	0	15728640	0	1953792	0	0	0	0	0	151899	151488	179619	0	0	2134016	4096	0	0	
0	2273280	0	0	0	0	0	154869	154271	183150	0	0	2580480	4096	0	0	15728640	0	2273280	0	0	0	0	0	154869	154271	183150	0	0	2580480	4096	0	0	
0	2551808	0	0	0	0	0	158004	157370	186780	0	0	2867200	4096	0	0	15728640	0	2551808	0	0	0	0	0	158004	157370	186780	0	0	2867200	4096	0	0	
0	2469888	0	0	0	0	0	161502	160927	190971	0	0	2867200	4096	0	0	15728640	0	2469888	0	0	0	0	0	161502	160927	190971	0	0	2867200	4096	0	0	
0	2703360	0	0	0	0	0	164571	163956	194502	0	0	2863104	4096	0	0	15728640	0	2703360	0	0	0	0	0	164571	163956	194502	0	0	2863104	4096	0	0	
