cache	rss	rss_huge	shmem	mapped_file	dirty	writeback	pgpgin	pgpgout	pgfault	pgmajfault	inactive_anon	active_anon	inactive_file	active_file	unevictable	hierarchical_memory_limit	total_cache	total_rss	total_rss_huge	total_shmem	total_mapped_file	total_dirty	total_writeback	total_pgpgin	total_pgpgout	total_pgfault	total_pgmajfault	total_inactive_anon	total_active_anon	total_inactive_file	total_active_file	total_unevictable	
0	1486848	0	0	0	0	0	2310	1912	3234	0	0	1896448	0	0	0	36700160	0	1486848	0	0	0	0	0	2310	1912	3234	0	0	1896448	0	0	0	
0	1114112	0	0	0	0	0	5478	5158	7425	0	0	1527808	0	0	0	36700160	0	1114112	0	0	0	0	0	5478	5158	7425	0	0	1527808	0	0	0	
0	1634304	0	0	0	0	0	9207	8797	12243	0	0	1949696	0	0	0	36700160	0	1634304	0	0	0	0	0	9207	8797	12243	0	0	1949696	0	0	0	
0	1630208	0	0	0	0	0	12771	12397	16929	0	0	1941504	0	0	0	36700160	0	1630208	0	0	0	0	0	12771	12397	16929	0	0	1941504	0	0	0	
0	1531904	0	0	0	0	0	15774	15398	20856	0	0	1933312	0	0	0	36700160	0	1531904	0	0	0	0	0	15774	15398	20856	0	0	1933312	0	0	0	
0	946176	0	0	0	0	0	18513	18352	24387	0	0	1208320	20480	0	0	36700160	0	946176	0	0	0	0	0	18513	18352	24387	0	0	1208320	20480	0	0	
0	937984	0	0	0	0	0	21879	21580	28710	0	0	1163264	0	0	0	36700160	0	937984	0	0	0	0	0	21879	21580	28710	0	0	1163264	0	0	0	
0	1585152	0	0	0	0	0	24849	24399	32571	0	0	1896448	0	0	0	36700160	0	1585152	0	0	0	0	0	24849	24399	32571	0	0	1896448	0	0	0	
0	1527808	0	0	0	0	0	28149	27694	36927	0	0	1929216	0	0	0	36700160	0	1527808	0	0	0	0	0	28149	27694	36927	0	0	1929216	0	0	0	
0	1642496	0	0	0	0	0	31779	31367	41646	0	0	1896448	0	0	0	36700160	0	1642496	0	0	0	0	0	31779	31367	41646	0	0	1896448	0	0	0	
