cache	rss	rss_huge	shmem	mapped_file	dirty	writeback	pgpgin	pgpgout	pgfault	pgmajfault	inactive_anon	active_anon	inactive_file	active_file	unevictable	hierarchical_memory_limit	total_cache	total_rss	total_rss_huge	total_shmem	total_mapped_file	total_dirty	total_writeback	total_pgpgin	total_pgpgout	total_pgfault	total_pgmajfault	total_inactive_anon	total_active_anon	total_inactive_file	total_active_file	total_unevictable	
0	1814528	0	0	0	0	0	9339	8935	11319	0	0	2043904	0	0	0	15728640	0	1814528	0	0	0	0	0	9339	8935	11319	0	0	2043904	0	0	0	
0	1765376	0	0	0	0	0	26994	26588	32109	0	0	2039808	0	0	0	15728640	0	1765376	0	0	0	0	0	26994	26588	32109	0	0	2039808	0	0	0	
0	2531328	0	0	0	0	0	43593	43008	51711	0	0	2732032	20480	0	0	15728640	0	2531328	0	0	0	0	0	43593	43008	51711	0	0	2732032	20480	0	0	
0	1966080	0	0	0	0	0	58278	57803	68970	0	0	2035712	0	0	0	15728640	0	1966080	0	0	0	0	0	58278	57803	68970	0	0	2035712	0	0	0	
0	1871872	0	0	0	0	0	74844	74480	88638	0	0	2035712	0	0	0	15728640	0	1871872	0	0	0	0	0	74844	74480	88638	0	0	2035712	0	0	0	
0	1835008	0	0	0	0	0	89991	89576	106458	0	0	2043904	0	0	0	15728640	0	1835008	0	0	0	0	0	89991	89576	106458	0	0	2043904	0	0	0	
0	1884160	0	0	0	0	0	105600	105194	124806	0	0	2035712	0	0	0	15728640	0	1884160	0	0	0	0	0	105600	105194	124806	0	0	2035712	0	0	0	
0	1929216	0	0	0	0	0	120714	120316	142692	0	0	2043904	0	0	0	15728640	0	1929216	0	0	0	0	0	120714	120316	142692	0	0	2043904	0	0	0	
0	1937408	0	0	0	0	0	138336	137928	163482	0	0	1990656	0	0	0	15728640	0	1937408	0	0	0	0	0	138336	137928	163482	0	0	1990656	0	0	0	
0	1724416	0	0	0	0	0	155991	155572	184206	0	0	1998848	0	0	0	15728640	0	1724416	0	0	0	0	0	155991	155572	184206	0	0	1998848	0	0	0	
0	1818624	0	0	0	0	0	171600	171161	202653	0	0	2039808	0	0	0	15728640	0	1818624	0	0	0	0	0	171600	171161	202653	0	0	2039808	0	0	0	
0	1802240	0	0	0	0	0	187242	186803	221001	0	0	2043904	0	0	0	15728640	0	1802240	0	0	0	0	0	187242	186803	221001	0	0	2043904	0	0	0	
0	2478080	0	0	0	0	0	202851	202217	239415	0	0	2777088	0	0	0	15728640	0	2478080	0	0	0	0	0	202851	202217	239415	0	0	2777088	0	0	0	
0	2465792	0	0	0	0	0	217965	217346	257301	0	0	2777088	0	0	0	15728640	0	2465792	0	0	0	0	0	217965	217346	257301	0	0	2777088	0	0	0	
0	1925120	0	0	0	0	0	232551	232138	274461	0	0	2039808	0	0	0	15728640	0	1925120	0	0	0	0	0	232551	232138	274461	0	0	2039808	0	0	0	
0	1798144	0	0	0	0	0	249150	248716	294129	0	0	2039808	0	0	0	15728640	0	1798144	0	0	0	0	0	249150	248716	294129	0	0	2039808	0	0	0	
0	1896448	0	0	0	0	0	265815	265398	313698	0	0	2043904	0	0	0	15728640	0	1896448	0	0	0	0	0	265815	265398	313698	0	0	2043904	0	0	0	
