cache	rss	rss_huge	shmem	mapped_file	dirty	writeback	pgpgin	pgpgout	pgfault	pgmajfault	inactive_anon	active_anon	inactive_file	active_file	unevictable	hierarchical_memory_limit	total_cache	total_rss	total_rss_huge	total_shmem	total_mapped_file	total_dirty	total_writeback	total_pgpgin	total_pgpgout	total_pgfault	total_pgmajfault	total_inactive_anon	total_active_anon	total_inactive_file	total_active_file	total_unevictable	
0	1818624	0	0	0	0	0	6336	5910	7821	0	0	2052096	0	0	0	15728640	0	1818624	0	0	0	0	0	6336	5910	7821	0	0	2052096	0	0	0	
0	860160	0	0	0	0	0	17556	17308	21120	0	0	1060864	20480	0	0	15728640	0	860160	0	0	0	0	0	17556	17308	21120	0	0	1060864	20480	0	0	
0	1925120	0	0	0	0	0	29568	29107	35277	0	0	2048000	0	0	0	15728640	0	1925120	0	0	0	0	0	29568	29107	35277	0	0	2048000	0	0	0	
0	1835008	0	0	0	0	0	40623	40157	48345	0	0	2052096	0	0	0	15728640	0	1835008	0	0	0	0	0	40623	40157	48345	0	0	2052096	0	0	0	
0	1896448	0	0	0	0	0	51678	51301	61446	0	0	2052096	20480	0	0	15728640	0	1896448	0	0	0	0	0	51678	51301	61446	0	0	2052096	20480	0	0	
0	1835008	0	0	0	0	0	63756	63381	75768	0	0	2048000	0	0	0	15728640	0	1835008	0	0	0	0	0	63756	63381	75768	0	0	2048000	0	0	0	
0	1835008	0	0	0	0	0	76395	75982	90651	0	0	1998848	0	0	0	15728640	0	1835008	0	0	0	0	0	76395	75982	90651	0	0	1998848	0	0	0	
0	1916928	0	0	0	0	0	90783	90407	107778	0	0	2052096	0	0	0	15728640	0	1916928	0	0	0	0	0	90783	90407	107778	0	0	2052096	0	0	0	
0	1896448	0	0	0	0	0	104115	103663	123486	0	0	2048000	0	0	0	15728640	0	1896448	0	0	0	0	0	104115	103663	123486	0	0	2048000	0	0	0	
0	1957888	0	0	0	0	0	115665	115277	137181	0	0	2043904	0	0	0	15728640	0	1957888	0	0	0	0	0	115665	115277	137181	0	0	2043904	0	0	0	
0	1851392	0	0	0	0	0	126753	126359	150249	0	0	2039808	0	0	0	15728640	0	1851392	0	0	0	0	0	126753	126359	150249	0	0	2039808	0	0	0	
0	2007040	0	0	0	0	0	136818	136463	162162	0	0	2043904	0	0	0	15728640	0	2007040	0	0	0	0	0	136818	136463	162162	0	0	2043904	0	0	0	
0	1826816	0	0	0	0	0	147906	147491	175263	0	0	2039808	0	0	0	15728640	0	1826816	0	0	0	0	0	147906	147491	175263	0	0	2039808	0	0	0	
